Campaign	Weekday (group)	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
XUL7TT	Thursday	19-11-16 8:46	25-03-16 3:04	25-Mar-16	29-06-16 5:13	4362	iOS	116	oyxbnxd	iOS 8	4227	22-08-16 14:55	2229.679372	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	159	odlxtfn	iOS 8	8987	02-12-14 9:40	2266.697328	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	159	bpaeobq	iOS 8	8987	29-06-16 17:18	2266.697328	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	159	oyxbnxd	iOS 8	8987	22-08-16 14:55	2266.697328	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	197	odlxtfn	iOS 8	8987	02-12-14 9:40	2266.697328	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	197	bpaeobq	iOS 8	8987	29-06-16 17:18	2266.697328	4	4	1	4
XUL7TT	Thursday	19-11-16 8:46	14-10-16 16:53	14-Oct-16	29-06-16 5:13	4362	iOS	197	oyxbnxd	iOS 8	8987	22-08-16 14:55	2266.697328	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	31	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	62	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	64	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	86	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	107	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
83RCJF	Thursday	19-11-16 10:58	18-11-16 8:30	18-Nov-16	27-06-16 15:48	4833	iOS	155	mylqkuv	iOS 9	10140	28-06-16 4:36	123.0047541	4	4	1	4
D8IC8B	Thursday	25-04-14 10:36	09-12-16 8:02	09-Dec-16	25-04-14 10:36	2965	iOS	6	nwhiirr	iOS 9	10881	25-04-14 18:04	469.4487515	4	4	1	4
D8IC8B	Thursday	25-04-14 10:36	09-12-16 8:02	09-Dec-16	25-04-14 10:36	2965	iOS	10	nwhiirr	iOS 9	10881	25-04-14 18:04	469.4487515	4	4	1	4
D8IC8B	Thursday	25-04-14 10:36	31-10-14 20:33	31-Oct-14	25-04-14 10:36	2965	iOS	26	nwhiirr	iOS 9	321	25-04-14 18:04	249.0350823	4	4	1	4
D8IC8B	Thursday	25-04-14 10:36	31-10-14 20:33	31-Oct-14	25-04-14 10:36	2965	iOS	29	nwhiirr	iOS 9	321	25-04-14 18:04	249.0350823	4	4	1	4
D8IC8B	Thursday	25-04-14 10:36	26-06-15 7:26	26-Jun-15	25-04-14 10:36	2965	iOS	165	nwhiirr	iOS 9	1311	25-04-14 18:04	416.0830711	4	4	1	4
DMWLE1	Thursday	09-11-15 7:40	14-10-16 23:26	14-Oct-16	09-11-15 7:40	3144	iOS	39	sznyjgt	iOS 9	8982	09-11-15 16:09	1141.993528	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	99	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	119	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	136	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	155	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	174	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
DMWLE1	Thursday	28-11-15 5:29	06-01-17 11:23	06-Jan-17	28-11-15 5:29	1697	iOS	188	usnsdhk	iOS 9	11924	28-11-15 6:05	1537.983263	4	4	1	4
WL07ZB	Thursday	07-12-15 14:44	14-10-16 11:12	14-Oct-16	07-12-15 14:45	2243	iOS	36	dnzygox	iOS 9	8976	07-12-15 20:57	243.1863402	4	4	1	4
WL07ZB	Thursday	07-12-15 14:44	14-10-16 11:12	14-Oct-16	07-12-15 14:45	2243	iOS	58	dnzygox	iOS 9	8976	07-12-15 20:57	243.1863402	4	4	1	4
XUL7TT	Thursday	14-03-15 10:42	07-10-16 6:44	07-Oct-16	09-08-15 9:50	2595	iOS	15	skuxcpr	iOS 9	8779	09-08-15 16:32	142.1354833	4	4	1	4
XUL7TT	Thursday	14-03-15 10:42	07-10-16 6:44	07-Oct-16	09-08-15 9:50	2595	iOS	18	skuxcpr	iOS 9	8779	09-08-15 16:32	142.1354833	4	4	1	4
D8IC8B	Friday	05-08-14 21:46	02-07-16 16:13	02-Jul-16	05-08-14 21:46	2357	iOS	53	ajmkxim	iOS 10	6223	06-08-14 3:18	529.6199895	5	5	1	5
D8IC8B	Friday	05-08-14 21:46	02-07-16 16:13	02-Jul-16	05-08-14 21:46	2357	iOS	59	ajmkxim	iOS 10	6223	06-08-14 3:18	529.6199895	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	07-05-16 21:33	07-May-16	22-01-15 12:27	3844	iOS	67	xhmcsbf	iOS 10	4990	22-01-15 15:02	563.2765757	5	5	1	5
D8IC8B	Friday	05-08-14 21:46	02-07-16 16:13	02-Jul-16	05-08-14 21:46	2357	iOS	70	ajmkxim	iOS 10	6223	06-08-14 3:18	529.6199895	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	07-05-16 21:33	07-May-16	22-01-15 12:27	3844	iOS	98	xhmcsbf	iOS 10	4990	22-01-15 15:02	563.2765757	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	07-05-16 21:33	07-May-16	22-01-15 12:27	3844	iOS	103	xhmcsbf	iOS 10	4990	22-01-15 15:02	563.2765757	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	28-01-17 6:19	28-Jan-17	22-01-15 12:27	3844	iOS	103	xhmcsbf	iOS 10	12824	22-01-15 15:02	553.5457853	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	07-05-16 21:33	07-May-16	22-01-15 12:27	3844	iOS	116	xhmcsbf	iOS 10	4990	22-01-15 15:02	563.2765757	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	20-06-15 7:16	20-Jun-15	22-01-15 12:27	3844	iOS	127	xhmcsbf	iOS 10	1266	22-01-15 15:02	540.4969784	5	5	1	5
D8IC8B	Friday	24-01-14 19:07	07-05-16 21:33	07-May-16	22-01-15 12:27	3844	iOS	134	xhmcsbf	iOS 10	4990	22-01-15 15:02	563.2765757	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	21-05-16 10:31	21-May-16	12-10-14 15:15	4423	iOS	40	trdobfw	iOS 10	5261	28-01-16 5:45	3.5	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	21-05-16 10:31	21-May-16	12-10-14 15:15	4423	iOS	53	trdobfw	iOS 10	5261	28-01-16 5:45	3.5	5	5	1	5
DMWLE1	Friday	28-02-17 10:55	01-10-16 0:41	01-Oct-16	15-03-16 10:28	4838	iOS	60	svunglq	iOS 10	8622	15-03-16 21:03	1023.702368	5	5	1	5
DMWLE1	Friday	28-02-17 10:55	01-10-16 0:41	01-Oct-16	15-03-16 10:28	4838	iOS	60	vrretmq	iOS 10	8622	04-11-16 17:37	1023.702368	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	70	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	72	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	80	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	82	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	103	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	28-02-17 10:55	30-04-16 15:09	30-Apr-16	15-03-16 10:28	4838	iOS	108	svunglq	iOS 10	4861	15-03-16 21:03	1004.892486	5	5	1	5
DMWLE1	Friday	28-02-17 10:55	30-04-16 15:09	30-Apr-16	15-03-16 10:28	4838	iOS	108	vrretmq	iOS 10	4861	04-11-16 17:37	1004.892486	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	131	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	133	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	133	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	134	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	148	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	150	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	03-10-16 13:25	05-11-16 18:23	05-Nov-16	13-09-16 12:45	2515	iOS	154	drsubjp	iOS 10	9682	14-09-16 0:41	478.2391048	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	171	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	188	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	190	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	194	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
DMWLE1	Friday	12-10-14 15:14	14-01-17 20:28	14-Jan-17	12-10-14 15:15	4423	iOS	198	trdobfw	iOS 10	12266	28-01-16 5:45	151.2193893	5	5	1	5
WL07ZB	Friday	16-11-16 9:37	07-01-17 4:45	07-Jan-17	16-11-16 9:37	2790	iOS	117	ptqupju	iOS 10	11979	16-11-16 23:50	625.6258489	5	5	1	5
WL07ZB	Friday	16-11-16 9:37	07-01-17 4:45	07-Jan-17	16-11-16 9:37	2790	iOS	117	ptqupju	iOS 10	11979	16-11-16 23:50	625.6258489	5	5	1	5
XUL7TT	Friday	02-01-17 1:56	21-01-17 16:01	21-Jan-17	02-01-16 6:23	1920	iOS	129	smjroga	iOS 10	12541	02-01-16 7:59	320.198045	5	5	1	5
XUL7TT	Friday	02-01-17 1:56	21-01-17 16:01	21-Jan-17	02-01-16 6:23	1920	iOS	167	smjroga	iOS 10	12541	02-01-16 7:59	320.198045	5	5	1	5
83RCJF	Friday	01-01-17 1:14	28-05-16 23:44	28-May-16	08-01-16 15:43	716	iOS	30	jdsxxyv	iOS 20	5394	08-01-16 16:55	1016.14079	5	5	1	5
83RCJF	Friday	01-01-17 1:14	28-05-16 23:44	28-May-16	08-01-16 15:43	716	iOS	49	jdsxxyv	iOS 20	5394	08-01-16 16:55	1016.14079	5	5	1	5
83RCJF	Friday	27-11-15 18:43	13-08-16 9:14	13-Aug-16	27-11-15 18:43	106	iOS	111	xozeate	iOS 20	7237	27-11-15 22:10	313.0716149	5	5	1	5
83RCJF	Friday	27-11-15 18:43	13-08-16 9:14	13-Aug-16	27-11-15 18:43	106	iOS	111	ruwqofa	iOS 20	7237	07-06-16 23:08	313.0716149	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	121	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	05-11-16 1:08	05-Nov-16	08-01-16 15:43	716	iOS	127	tgytkbp	iOS 20	9674	12-08-16 16:25	1069.794386	5	5	1	5
83RCJF	Friday	01-01-17 1:14	05-11-16 1:08	05-Nov-16	08-01-16 15:43	716	iOS	128	tgytkbp	iOS 20	9674	12-08-16 16:25	1069.794386	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	134	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	135	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	140	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	19-11-16 4:18	19-Nov-16	08-01-16 15:43	716	iOS	140	jdsxxyv	iOS 20	10143	08-01-16 16:55	1017.19793	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	142	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	147	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	150	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	158	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	162	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	163	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	19-11-16 4:18	19-Nov-16	08-01-16 15:43	716	iOS	164	jdsxxyv	iOS 20	10143	08-01-16 16:55	1017.19793	5	5	1	5
83RCJF	Friday	01-01-17 1:14	10-09-16 13:07	10-Sep-16	08-01-16 15:43	716	iOS	165	tgytkbp	iOS 20	7987	12-08-16 16:25	1078.675355	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	172	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	174	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	174	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	01-01-17 1:14	18-02-17 1:02	18-Feb-17	08-01-16 15:43	716	iOS	176	jdsxxyv	iOS 20	13689	08-01-16 16:55	1038.339088	5	5	1	5
83RCJF	Friday	23-05-15 21:50	05-09-15 11:34	05-Sep-15	23-05-15 21:51	2485	iOS	179	hcnoqqw	iOS 20	1820	24-05-15 11:13	720.6087547	5	5	1	5
D8IC8B	Friday	25-04-15 14:03	18-06-16 15:10	18-Jun-16	22-12-14 23:13	2328	iOS	157	rnmyuid	iOS 20	5899	23-12-14 15:02	320.5433958	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	2	iabycdg	iOS 20	6218	28-05-16 21:33	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	2	ngbwmuu	iOS 20	6218	30-06-16 0:50	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	3	iabycdg	iOS 20	6218	28-05-16 21:33	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	3	ngbwmuu	iOS 20	6218	30-06-16 0:50	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	4	iabycdg	iOS 20	6218	28-05-16 21:33	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	4	ngbwmuu	iOS 20	6218	30-06-16 0:50	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	12	iabycdg	iOS 20	6218	28-05-16 21:33	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	12	ngbwmuu	iOS 20	6218	30-06-16 0:50	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	26	iabycdg	iOS 20	6218	28-05-16 21:33	890.740292	5	5	1	5
WL07ZB	Friday	29-06-16 14:19	02-07-16 0:16	02-Jul-16	29-06-16 14:19	1364	iOS	26	ngbwmuu	iOS 20	6218	30-06-16 0:50	890.740292	5	5	1	5
XUL7TT	Friday	01-06-15 6:29	05-12-15 1:29	05-Dec-15	01-06-15 6:29	3104	iOS	12	pjqyrlh	iOS 20	2639	01-06-15 9:43	636.5038601	5	5	1	5
XUL7TT	Friday	01-06-15 6:29	05-12-15 1:29	05-Dec-15	01-06-15 6:29	3104	iOS	17	pjqyrlh	iOS 20	2639	01-06-15 9:43	636.5038601	5	5	1	5
XUL7TT	Friday	19-09-15 20:08	22-10-16 16:31	22-Oct-16	19-09-15 20:09	4126	iOS	151	byotzqw	iOS 20	9234	20-09-15 5:16	34.03047149	5	5	1	5
XUL7TT	Friday	19-09-15 20:08	22-10-16 16:31	22-Oct-16	19-09-15 20:09	4126	iOS	151	azgavlb	iOS 20	9234	12-08-16 19:54	34.03047149	5	5	1	5
XUL7TT	Friday	19-09-15 20:08	22-10-16 16:31	22-Oct-16	19-09-15 20:09	4126	iOS	155	byotzqw	iOS 20	9234	20-09-15 5:16	34.03047149	5	5	1	5
XUL7TT	Friday	19-09-15 20:08	22-10-16 16:31	22-Oct-16	19-09-15 20:09	4126	iOS	155	azgavlb	iOS 20	9234	12-08-16 19:54	34.03047149	5	5	1	5
83RCJF	Friday	30-10-13 19:42	04-07-15 14:56	04-Jul-15	11-10-14 5:50	3862	iOS	11	vmdtygl	iOS 7	1355	11-10-14 9:13	41.05191625	5	5	1	5
83RCJF	Friday	21-09-14 12:34	12-09-15 2:03	12-Sep-15	21-09-14 12:34	1186	iOS	13	ypmrtil	iOS 7	1889	21-09-14 20:15	807.9868108	5	5	1	5
83RCJF	Friday	30-10-13 19:42	04-07-15 14:56	04-Jul-15	11-10-14 5:50	3862	iOS	46	vmdtygl	iOS 7	1355	11-10-14 9:13	41.05191625	5	5	1	5
83RCJF	Friday	21-09-14 12:34	12-09-15 2:03	12-Sep-15	21-09-14 12:34	1186	iOS	47	ypmrtil	iOS 7	1889	21-09-14 20:15	807.9868108	5	5	1	5
83RCJF	Friday	13-05-16 13:45	03-09-16 9:56	03-Sep-16	13-05-16 13:45	2936	iOS	90	zqzldkl	iOS 7	7797	14-05-16 1:33	972.6206693	5	5	1	5
83RCJF	Friday	13-05-16 13:45	03-09-16 9:56	03-Sep-16	13-05-16 13:45	2936	iOS	110	zqzldkl	iOS 7	7797	14-05-16 1:33	972.6206693	5	5	1	5
83RCJF	Friday	30-10-13 19:42	17-10-15 7:15	17-Oct-15	11-10-14 5:50	3862	iOS	132	gxmjnsn	iOS 7	2172	17-04-15 8:48	293.6502019	5	5	1	5
83RCJF	Friday	07-02-14 17:37	28-05-16 5:26	28-May-16	23-07-15 9:45	3751	iOS	133	tyianov	iOS 7	5409	23-07-15 13:58	727.1292164	5	5	1	5
83RCJF	Friday	13-05-16 13:45	01-10-16 22:48	01-Oct-16	13-05-16 13:45	2936	iOS	151	zqzldkl	iOS 7	8612	14-05-16 1:33	952.0752819	5	5	1	5
83RCJF	Friday	07-02-14 17:37	28-05-16 5:26	28-May-16	23-07-15 9:45	3751	iOS	155	tyianov	iOS 7	5409	23-07-15 13:58	727.1292164	5	5	1	5
83RCJF	Friday	30-10-13 19:42	17-10-15 7:15	17-Oct-15	11-10-14 5:50	3862	iOS	160	gxmjnsn	iOS 7	2172	17-04-15 8:48	293.6502019	5	5	1	5
83RCJF	Friday	13-05-16 13:45	01-10-16 22:48	01-Oct-16	13-05-16 13:45	2936	iOS	170	zqzldkl	iOS 7	8612	14-05-16 1:33	952.0752819	5	5	1	5
83RCJF	Friday	30-10-13 19:42	17-10-15 7:15	17-Oct-15	11-10-14 5:50	3862	iOS	182	gxmjnsn	iOS 7	2172	17-04-15 8:48	293.6502019	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	23-04-16 13:43	23-Apr-16	24-01-16 8:41	1661	iOS	1	jvbknzw	iOS 7	4711	25-01-16 0:29	430.6505059	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	13-02-16 18:39	13-Feb-16	22-05-15 10:57	365	iOS	8	ossbuij	iOS 7	3539	22-05-15 12:43	679.1972282	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	23-04-16 13:43	23-Apr-16	24-01-16 8:41	1661	iOS	53	jvbknzw	iOS 7	4711	25-01-16 0:29	430.6505059	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	01-08-15 14:57	01-Aug-15	22-05-15 10:57	365	iOS	54	ossbuij	iOS 7	1544	22-05-15 12:43	679.598268	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	31-12-16 22:45	31-Dec-16	24-01-16 8:41	1661	iOS	61	jvbknzw	iOS 7	11693	25-01-16 0:29	390.3363102	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	10-09-16 12:42	10-Sep-16	22-05-15 10:57	365	iOS	66	ossbuij	iOS 7	7984	22-05-15 12:43	673.9138481	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	14-01-17 9:09	14-Jan-17	22-05-15 10:57	365	iOS	81	ossbuij	iOS 7	12238	22-05-15 12:43	714.4882214	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	05-11-16 3:36	05-Nov-16	22-05-15 10:57	365	iOS	97	ossbuij	iOS 7	9672	22-05-15 12:43	727.1211198	5	5	1	5
D8IC8B	Friday	22-05-15 10:57	01-08-15 14:57	01-Aug-15	22-05-15 10:57	365	iOS	101	ossbuij	iOS 7	1544	22-05-15 12:43	679.598268	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	31-12-16 22:45	31-Dec-16	24-01-16 8:41	1661	iOS	114	jvbknzw	iOS 7	11693	25-01-16 0:29	390.3363102	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	31-12-16 22:45	31-Dec-16	24-01-16 8:41	1661	iOS	128	jvbknzw	iOS 7	11693	25-01-16 0:29	390.3363102	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	31-12-16 22:45	31-Dec-16	24-01-16 8:41	1661	iOS	134	jvbknzw	iOS 7	11693	25-01-16 0:29	390.3363102	5	5	1	5
D8IC8B	Friday	30-05-16 8:14	31-12-16 22:45	31-Dec-16	24-01-16 8:41	1661	iOS	163	jvbknzw	iOS 7	11693	25-01-16 0:29	390.3363102	5	5	1	5
DMWLE1	Friday	17-06-16 6:48	10-12-16 20:30	10-Dec-16	17-06-16 6:48	3457	iOS	120	ofwgmod	iOS 7	10927	17-06-16 8:08	791.3185548	5	5	1	5
DMWLE1	Friday	17-06-16 6:48	10-12-16 20:30	10-Dec-16	17-06-16 6:48	3457	iOS	160	ofwgmod	iOS 7	10927	17-06-16 8:08	791.3185548	5	5	1	5
WL07ZB	Friday	23-02-16 6:13	12-11-16 23:55	12-Nov-16	23-02-16 6:13	3111	iOS	49	tttcyip	iOS 7	9915	23-02-16 18:16	941.5576576	5	5	1	5
WL07ZB	Friday	23-02-16 6:13	12-11-16 23:55	12-Nov-16	23-02-16 6:13	3111	iOS	49	pnxpggx	iOS 7	9915	10-01-17 16:29	941.5576576	5	5	1	5
WL07ZB	Friday	17-01-17 16:18	25-06-16 12:13	25-Jun-16	17-01-17 16:19	4847	iOS	62	spfpbas	iOS 7	6073	30-07-15 12:50	1254.123906	5	5	1	5
WL07ZB	Friday	17-01-17 16:18	25-06-16 12:13	25-Jun-16	17-01-17 16:19	4847	iOS	62	nhjrmcc	iOS 7	6073	18-01-17 8:49	1254.123906	5	5	1	5
WL07ZB	Friday	17-01-17 16:18	25-06-16 12:13	25-Jun-16	17-01-17 16:19	4847	iOS	64	spfpbas	iOS 7	6073	30-07-15 12:50	1254.123906	5	5	1	5
WL07ZB	Friday	17-01-17 16:18	25-06-16 12:13	25-Jun-16	17-01-17 16:19	4847	iOS	64	nhjrmcc	iOS 7	6073	18-01-17 8:49	1254.123906	5	5	1	5
WL07ZB	Friday	23-02-16 6:13	12-11-16 23:55	12-Nov-16	23-02-16 6:13	3111	iOS	70	tttcyip	iOS 7	9915	23-02-16 18:16	941.5576576	5	5	1	5
