Campaign	Year of Date	Attribution Created On	Created On	Date	Device Created On	Device Id	Device Type	Item Id	Name	Operating System	Sale Id	User Created On	Weekday (group)	Amount	Max Of Weekday	Min of Weekday	Number of Records	Weekday
6JI9BO	2016	28-08-14 12:06	21-11-16 9:30	21-Nov-16	17-04-15 13:31	2490	iOS	176	xqsyryt	iOS 9	10222	04-06-16 21:15	Sunday	973.1376412	0	0	1	0
6JI9BO	2016	28-08-14 12:06	21-11-16 9:30	21-Nov-16	17-04-15 13:31	2490	iOS	177	clakjns	iOS 9	10222	18-04-15 2:54	Sunday	973.1376412	0	0	1	0
6JI9BO	2016	28-08-14 12:06	21-11-16 9:30	21-Nov-16	17-04-15 13:31	2490	iOS	177	xqsyryt	iOS 9	10222	04-06-16 21:15	Sunday	973.1376412	0	0	1	0
6JI9BO	2016	28-08-14 12:06	21-11-16 9:30	21-Nov-16	17-04-15 13:31	2490	iOS	178	clakjns	iOS 9	10222	18-04-15 2:54	Sunday	973.1376412	0	0	1	0
6JI9BO	2016	28-08-14 12:06	21-11-16 9:30	21-Nov-16	17-04-15 13:31	2490	iOS	178	xqsyryt	iOS 9	10222	04-06-16 21:15	Sunday	973.1376412	0	0	1	0
6JI9BO	2016	28-08-14 12:06	04-07-16 12:29	04-Jul-16	17-04-15 13:31	2490	iOS	190	clakjns	iOS 9	6279	18-04-15 2:54	Sunday	965.4379363	0	0	1	0
6JI9BO	2016	28-08-14 12:06	04-07-16 12:29	04-Jul-16	17-04-15 13:31	2490	iOS	190	xqsyryt	iOS 9	6279	04-06-16 21:15	Sunday	965.4379363	0	0	1	0
RVHAGO	2016	14-10-14 21:14	27-06-16 8:44	27-Jun-16	04-12-14 8:25	2100	iOS	167	rqknurk	iOS 9	6102	04-12-14 9:20	Sunday	304.6772276	0	0	1	0
RVHAGO	2016	14-10-14 21:14	27-06-16 8:44	27-Jun-16	04-12-14 8:25	2100	iOS	170	rqknurk	iOS 9	6102	04-12-14 9:20	Sunday	304.6772276	0	0	1	0
RVHAGO	2016	14-10-14 21:14	27-06-16 8:44	27-Jun-16	04-12-14 8:25	2100	iOS	173	rqknurk	iOS 9	6102	04-12-14 9:20	Sunday	304.6772276	0	0	1	0
RVHAGO	2016	14-10-14 21:14	27-06-16 8:44	27-Jun-16	04-12-14 8:25	2100	iOS	190	rqknurk	iOS 9	6102	04-12-14 9:20	Sunday	304.6772276	0	0	1	0
RVHAGO	2016	14-10-14 21:14	27-06-16 8:44	27-Jun-16	04-12-14 8:25	2100	iOS	190	rqknurk	iOS 9	6102	04-12-14 9:20	Sunday	304.6772276	0	0	1	0
SE5X9U	2016	07-01-15 15:17	24-10-16 13:28	24-Oct-16	26-01-17 19:17	1497	iOS	13	andksst	iOS 9	9285	15-06-15 10:15	Sunday	301.9525011	0	0	1	0
SE5X9U	2016	07-01-15 15:17	24-10-16 13:28	24-Oct-16	26-01-17 19:17	1497	iOS	13	glcpxpv	iOS 9	9285	27-01-17 4:25	Sunday	301.9525011	0	0	1	0
SE5X9U	2016	07-01-15 15:17	24-10-16 13:28	24-Oct-16	26-01-17 19:17	1497	iOS	21	andksst	iOS 9	9285	15-06-15 10:15	Sunday	301.9525011	0	0	1	0
SE5X9U	2016	07-01-15 15:17	24-10-16 13:28	24-Oct-16	26-01-17 19:17	1497	iOS	21	glcpxpv	iOS 9	9285	27-01-17 4:25	Sunday	301.9525011	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	95	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	96	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	103	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	119	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	125	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2016	13-06-15 9:56	12-12-16 9:51	12-Dec-16	13-06-15 9:56	3775	iOS	126	jbqewqb	iOS 9	10998	13-06-15 23:14	Sunday	766.378266	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	126	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	170	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
TTFAQ5	2017	13-06-15 9:56	23-01-17 23:55	23-Jan-17	13-06-15 9:56	3775	iOS	175	jbqewqb	iOS 9	12625	13-06-15 23:14	Sunday	745.666969	0	0	1	0
VR88YD	2016	26-08-15 17:44	21-03-16 1:21	21-Mar-16	14-06-15 3:36	4930	iOS	167	wmejrba	iOS 9	4146	14-06-15 9:13	Sunday	995.1152589	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	28-03-16 23:18	28-Mar-16	22-02-16 12:51	996	iOS	81	kfgrtds	iOS 9	4255	28-02-16 2:46	Sunday	1091.742029	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	15-08-16 10:34	15-Aug-16	22-02-16 12:51	996	iOS	109	kfgrtds	iOS 9	7296	28-02-16 2:46	Sunday	1147.983412	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	15-08-16 10:34	15-Aug-16	22-02-16 12:51	996	iOS	110	kfgrtds	iOS 9	7296	28-02-16 2:46	Sunday	1147.983412	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	28-03-16 23:18	28-Mar-16	22-02-16 12:51	996	iOS	119	kfgrtds	iOS 9	4255	28-02-16 2:46	Sunday	1091.742029	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	04-07-16 15:26	04-Jul-16	22-02-16 12:51	996	iOS	133	kfgrtds	iOS 9	6271	28-02-16 2:46	Sunday	1127.397008	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	134	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2016	06-08-14 0:43	13-06-16 17:11	13-Jun-16	23-01-16 1:01	2587	iOS	146	kjomzzj	iOS 9	5765	23-01-16 6:59	Sunday	437.6916988	0	0	1	0
ZBW0OM	2016	23-01-16 1:01	13-06-16 17:11	13-Jun-16	23-01-16 1:01	2587	iOS	146	kjomzzj	iOS 9	5765	23-01-16 6:59	Sunday	437.6916988	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	147	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2016	22-02-16 12:51	04-07-16 15:26	04-Jul-16	22-02-16 12:51	996	iOS	148	kfgrtds	iOS 9	6271	28-02-16 2:46	Sunday	1127.397008	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	156	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	159	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	173	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	176	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	183	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
ZBW0OM	2017	22-02-16 12:51	20-02-17 15:24	20-Feb-17	22-02-16 12:51	996	iOS	189	kfgrtds	iOS 9	13776	28-02-16 2:46	Sunday	1094.782175	0	0	1	0
6JI9BO	2016	01-05-14 0:32	19-07-16 7:32	19-Jul-16	22-03-16 10:54	533	iOS	26	qywtgkf	iOS 10	6627	22-03-16 19:32	Monday	2488.519112	1	1	1	1
6JI9BO	2016	01-05-14 0:32	19-07-16 7:32	19-Jul-16	22-03-16 10:54	533	iOS	59	qywtgkf	iOS 10	6627	22-03-16 19:32	Monday	2488.519112	1	1	1	1
6JI9BO	2016	01-06-14 13:19	18-10-16 2:38	18-Oct-16	08-11-14 20:07	1710	iOS	65	xgkisna	iOS 10	9099	02-01-15 15:09	Monday	1345.334952	1	1	1	1
6JI9BO	2016	01-06-14 13:19	18-10-16 2:38	18-Oct-16	08-11-14 20:07	1710	iOS	72	xgkisna	iOS 10	9099	02-01-15 15:09	Monday	1345.334952	1	1	1	1
6JI9BO	2016	01-05-14 0:32	19-04-16 17:25	19-Apr-16	22-03-16 10:54	533	iOS	168	qywtgkf	iOS 10	4642	22-03-16 19:32	Monday	2461.399699	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	75	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	75	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	75	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2016	20-05-16 13:15	21-06-16 11:54	21-Jun-16	15-10-16 3:35	4542	iOS	83	teksffo	iOS 10	5970	25-02-16 2:03	Monday	385.9353691	1	1	1	1
AEJF2Y	2016	20-05-16 13:15	21-06-16 11:54	21-Jun-16	15-10-16 3:35	4542	iOS	83	jmnisff	iOS 10	5970	15-10-16 19:21	Monday	385.9353691	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	93	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	93	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	93	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	103	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	103	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	103	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	113	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	113	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	113	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	115	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	115	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	115	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	121	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	121	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	121	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	129	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	129	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	129	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	174	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	174	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	174	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	188	vfcyybf	iOS 10	13229	11-06-16 12:19	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	188	nmccxgv	iOS 10	13229	23-08-16 22:25	Monday	72.12150979	1	1	1	1
AEJF2Y	2017	06-01-17 2:25	07-02-17 3:53	07-Feb-17	06-01-17 2:26	2420	iOS	188	cuutnad	iOS 10	13229	06-01-17 8:35	Monday	72.12150979	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	42	zclgnsa	iOS 10	6129	02-09-15 1:13	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	42	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	42	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	29-06-14 5:16	18-10-16 2:38	18-Oct-16	08-11-14 20:07	1710	iOS	65	xgkisna	iOS 10	9099	02-01-15 15:09	Monday	1345.334952	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	70	zclgnsa	iOS 10	5799	02-09-15 1:13	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	70	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	70	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	29-06-14 5:16	18-10-16 2:38	18-Oct-16	08-11-14 20:07	1710	iOS	72	xgkisna	iOS 10	9099	02-01-15 15:09	Monday	1345.334952	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	115	zclgnsa	iOS 10	5799	02-09-15 1:13	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	115	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	115	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	121	zclgnsa	iOS 10	6129	02-09-15 1:13	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	121	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	121	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	122	zclgnsa	iOS 10	6129	02-09-15 1:13	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	122	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	122	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	126	zclgnsa	iOS 10	4406	02-09-15 1:13	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	126	slissex	iOS 10	4406	28-06-16 1:59	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	126	ollydfh	iOS 10	4406	02-07-16 16:42	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	131	zclgnsa	iOS 10	6129	02-09-15 1:13	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	131	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	131	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	137	zclgnsa	iOS 10	6129	02-09-15 1:13	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	137	slissex	iOS 10	6129	28-06-16 1:59	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	28-06-16 5:15	28-Jun-16	28-06-16 0:35	4068	iOS	137	ollydfh	iOS 10	6129	02-07-16 16:42	Monday	406.2947153	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	139	zclgnsa	iOS 10	4406	02-09-15 1:13	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	139	slissex	iOS 10	4406	28-06-16 1:59	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	05-04-16 10:20	05-Apr-16	28-06-16 0:35	4068	iOS	139	ollydfh	iOS 10	4406	02-07-16 16:42	Monday	345.9304169	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	163	zclgnsa	iOS 10	5799	02-09-15 1:13	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	163	slissex	iOS 10	5799	28-06-16 1:59	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	14-06-16 16:43	14-Jun-16	28-06-16 0:35	4068	iOS	163	ollydfh	iOS 10	5799	02-07-16 16:42	Monday	446.6751939	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	175	zclgnsa	iOS 10	7328	02-09-15 1:13	Monday	123.2044121	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	175	slissex	iOS 10	7328	28-06-16 1:59	Monday	123.2044121	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	175	ollydfh	iOS 10	7328	02-07-16 16:42	Monday	123.2044121	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	179	zclgnsa	iOS 10	7328	02-09-15 1:13	Monday	123.2044121	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	179	slissex	iOS 10	7328	28-06-16 1:59	Monday	123.2044121	1	1	1	1
E35Y1Z	2016	28-06-16 0:35	16-08-16 1:42	16-Aug-16	28-06-16 0:35	4068	iOS	179	ollydfh	iOS 10	7328	02-07-16 16:42	Monday	123.2044121	1	1	1	1
SE5X9U	2016	24-04-15 17:36	19-04-16 16:43	19-Apr-16	24-04-15 17:36	3881	iOS	199	abwlquf	iOS 10	4658	24-04-15 23:45	Monday	222.6377388	1	1	1	1
TTFAQ5	2017	11-12-16 0:41	21-02-17 13:10	21-Feb-17	11-12-16 0:42	2295	iOS	179	mxnsbdd	iOS 10	13827	13-01-17 8:19	Monday	1464.003941	1	1	1	1
VR88YD	2016	05-02-16 4:51	30-08-16 15:19	30-Aug-16	25-10-15 15:00	2376	iOS	4	voqjjwn	iOS 10	7689	25-10-15 16:28	Monday	387.4122662	1	1	1	1
VR88YD	2016	05-02-16 4:51	30-08-16 15:19	30-Aug-16	25-10-15 15:00	2376	iOS	30	voqjjwn	iOS 10	7689	25-10-15 16:28	Monday	387.4122662	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	37	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	06-12-16 14:53	06-Dec-16	25-10-15 15:00	2376	iOS	44	voqjjwn	iOS 10	10749	25-10-15 16:28	Monday	623.9146911	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	54	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	97	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	99	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	06-12-16 14:53	06-Dec-16	25-10-15 15:00	2376	iOS	104	voqjjwn	iOS 10	10749	25-10-15 16:28	Monday	623.9146911	1	1	1	1
VR88YD	2016	05-02-16 4:51	06-12-16 14:53	06-Dec-16	25-10-15 15:00	2376	iOS	104	voqjjwn	iOS 10	10749	25-10-15 16:28	Monday	623.9146911	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	109	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	120	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	133	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	137	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	139	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	139	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	06-12-16 14:53	06-Dec-16	25-10-15 15:00	2376	iOS	139	voqjjwn	iOS 10	10749	25-10-15 16:28	Monday	623.9146911	1	1	1	1
VR88YD	2016	05-02-16 4:51	05-01-16 18:38	05-Jan-16	25-10-15 15:00	2376	iOS	141	voqjjwn	iOS 10	3020	25-10-15 16:28	Monday	488.9515813	1	1	1	1
VR88YD	2016	05-02-16 4:51	06-12-16 14:53	06-Dec-16	25-10-15 15:00	2376	iOS	143	voqjjwn	iOS 10	10749	25-10-15 16:28	Monday	623.9146911	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	144	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	159	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
VR88YD	2015	26-01-15 22:18	17-03-15 23:50	17-Mar-15	26-01-15 22:19	4076	iOS	169	ogvamuk	iOS 10	754	27-01-15 1:11	Monday	1014.155492	1	1	1	1
